cell_id,lst,ndvi,building_density,road_density
385,42.87782910629208,0.1893537367685904,0.0667859402482833,0.0191538547266185
386,41.00742185682701,0.2067083088738078,0.063027879464851,0.016333681531739
387,40.68319069454953,0.2199837013208676,0.0529606109053783,0.0176288757334969
388,41.24174056842679,0.2001835316640656,0.0773189586197118,0.0075385621921854
389,40.773007904546944,0.2215144989179074,0.0436012389323592,0.0
390,40.91549803693403,0.2123140381367254,0.0561834457160696,0.0
391,40.225726819758826,0.2194813891807315,0.0577634757884411,0.0
392,40.01903955444666,0.2153216549006538,0.0702693366425008,0.0005080437102809
393,41.32975643047005,0.1942564113575385,0.0482492686656091,0.003006660179763
394,42.15812137368284,0.1428636700118013,0.0502720500813334,0.028817765704299
395,42.71023154555603,0.1235249162611932,0.0550679236103909,0.0425811833993201
396,42.4748737967658,0.1619387047127921,0.0060385754945905,0.004834304195047
397,45.18369685110128,0.1558392968630885,0.0,0.0
398,44.2290244289981,0.1644170650328007,0.0414984726175427,0.0
399,44.84400501958779,0.1387495965744616,0.0,0.0
400,45.460011605403736,0.1434221854189486,0.0027157996196331,0.0
401,47.27616588164626,0.1568956420510755,0.0052758173778877,0.0003012708848321
402,46.72886430317816,0.1751846968746633,0.0122967634198865,0.0092110955116945
403,43.51100609623837,0.1720784642703703,0.1086127699103823,0.0185491288483783
404,45.92010494199632,0.1243483621509257,0.0457572780787536,0.0078458301662358
405,46.23758354199794,0.137203386371778,0.0,0.0
406,45.51560702888476,0.1326428872219451,0.0,0.0
407,44.818152459927845,0.1538911180320788,0.0,0.0058411842125225
408,44.50497754419313,0.1711877639272544,0.0,0.0001351537308366
409,47.27682509742133,0.1327719365321219,0.0,0.0
410,47.74468301174421,0.1244754617019567,0.0,0.0
411,44.34966130726088,0.0718421542205267,0.0954628149121743,0.0556845650126196
412,46.70048198442187,0.0693232408026951,0.0614319425171849,0.0676994301565474
413,46.44179895343665,0.1140656970205807,0.0,0.0
414,45.919982591816144,0.1361364981318326,0.0141493887126528,0.0104529675557862
415,45.05491535116103,0.1634384563243535,0.054017517234728,0.0143104675158211
416,43.98413025939453,0.155587771253713,0.0607313966405421,0.031161797590996
417,45.0086319579966,0.1127783452359301,0.0914387838543167,0.0257562879913572
418,44.08719045759191,0.107383759266376,0.1173656920371094,0.0262537071986531
419,43.29581449020333,0.1697240166085713,0.0446819374181391,0.0117805516144909
420,42.44895876738864,0.1811953802102479,0.0520209115026108,0.0106823498907734
421,41.860366579038846,0.1744762424710473,0.0791866227400181,0.0296518496802051
422,42.415245967406406,0.1498583524436152,0.1786484448268005,0.0350025382989353
423,41.35308899009088,0.2122702330128468,0.0842822264582299,0.005817522271215
