cell_id,lst_night,lst_day_modis
408,24.411250000000035,41.83793750000004
409,26.86000000000005,41.540000000000035
410,27.690000000000055,41.43600000000003
411,26.824000000000034,42.11800000000003
412,26.492097560975633,41.82297560975614
413,21.777096774193588,42.01058064516131
414,21.690000000000055,41.84800000000003
415,22.83539682539687,41.43174603174605
416,23.33000000000004,41.252000000000024
417,23.19875000000004,40.70778125000003
418,23.143333333333374,40.47800000000003
419,22.80523809523812,40.25514285714289
420,22.670000000000016,40.16600000000003
421,22.670000000000016,40.16600000000003
422,22.670000000000016,40.16600000000003
423,23.155714285714318,40.08600000000003
424,23.350000000000037,40.05400000000003
425,20.043750000000053,40.26531250000003
426,18.750000000000057,40.34800000000003
427,22.174444444444475,40.80946031746035
428,23.440000000000026,40.98000000000003
429,23.593333333333366,40.51561904761907
430,23.650000000000034,40.34400000000003
431,24.073492063492083,40.4345396825397
432,24.230000000000018,40.468000000000025
433,24.41359375000002,40.58256250000003
434,24.480000000000018,40.62400000000003
435,24.808253968254007,40.803047619047646
436,24.920000000000044,40.86400000000003
437,24.97222222222226,41.1758412698413
438,24.990000000000038,41.282000000000025
439,26.795396825396853,41.681873015873045
440,27.410000000000025,41.818000000000026
441,25.13000000000003,41.843500000000034
442,24.370000000000033,41.85200000000003
443,26.899523809523856,41.535047619047646
444,27.690000000000055,41.43600000000003
445,27.659523809523847,41.306476190476225
446,27.650000000000034,41.266000000000034
447,26.432000000000027,42.52400000000003
448,26.432000000000027,42.52400000000003
449,26.73688888888892,42.20822222222225
450,26.824000000000034,42.11800000000003
451,26.444312500000024,41.78050000000003
452,26.338000000000022,41.686000000000035
453,21.650000000000034,43.120000000000026
454,21.246065573770526,42.95986885245906
455,21.090000000000032,42.89800000000004
456,21.31349206349209,42.39653968253972
457,21.410000000000025,42.180000000000035
458,23.911612903225844,41.56825806451616
459,24.935000000000045,41.318000000000026
460,24.436254480286774,40.97451612903228
461,24.23222222222226,40.834000000000024
462,24.30063492063496,40.93685714285718
463,24.328000000000042,40.97800000000004
464,24.360857142857178,41.25657142857146
465,24.37400000000003,41.36800000000003
466,24.59851612903228,41.40138709677422
467,24.683333333333355,41.41400000000003
468,24.219508448540733,41.180290322580674
469,24.044285714285746,41.09200000000003
470,24.4792517006803,40.80139682539684
471,24.640000000000033,40.694000000000024
472,24.653142857142893,40.596158730158756
473,24.658000000000037,40.56000000000003
474,24.658000000000037,40.56000000000003
475,24.658000000000037,40.56000000000003
476,24.66987096774197,40.74103225806455
477,24.674000000000035,40.80400000000003
478,24.68587096774197,41.16012903225809
479,24.690000000000033,41.28400000000003
