cell_id,albedo,ndbi,mndwi,ndwi,bsi
4109,0.18382977238041504,0.029752356522254234,-0.2602498914843392,-0.029752356522254234,0.08808705700405911
4110,0.19380051548554664,0.04759970570384704,-0.2614033844324478,-0.04759970570384704,0.09865867046477307
4111,0.19626894764723204,0.046272399191933246,-0.2969733690046192,-0.046272399191933246,0.08690444519980027
4112,0.1929466456546447,0.055073801209013014,-0.2618971468036946,-0.055073801209013014,0.09868025209152449
4113,0.20419669330643406,0.07223251628988295,-0.2830140481564361,-0.07223251628988295,0.09671617312309004
4114,0.1766166855510186,0.043186290404249414,-0.22684401413750907,-0.043186290404249414,0.10126566434836509
4115,0.17116738692030833,0.02527922637414211,-0.2327164611703174,-0.02527922637414211,0.09024639736473375
4116,0.1748524776255021,0.039272468593185415,-0.22650076410022102,-0.039272468593185415,0.09852809251198039
4117,0.1662410879534966,0.03885188693772296,-0.2307968856650155,-0.03885188693772296,0.09437799737506235
4118,0.16411831356964177,0.017520627601309405,-0.21724414530051156,-0.017520627601309405,0.08454498865335228
4119,0.16578482448207932,-0.003945541395107899,-0.2430620936372801,0.003945541395107899,0.06416455001860101
4120,0.1534671797478593,-0.019365126438441124,-0.24312485678596255,0.019365126438441124,0.05361831589749314
4121,0.16588050794177567,-0.021260228056673654,-0.2665044262057088,0.021260228056673654,0.05039441795561868
4122,0.16995683983532944,-0.0316995867369706,-0.25966480096310035,0.0316995867369706,0.041897891854128906
4123,0.16581772915247844,-0.021546863233701467,-0.24689331452951938,0.021546863233701467,0.0476950569343291
4124,0.15100729150630224,-0.04678412822210101,-0.24495017134010102,0.04678412822210101,0.029636816890393564
4125,0.15964100013101687,-0.03616208947010089,-0.24766430000021175,0.03616208947010089,0.0373320924149328
