cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm
83,47.66195140311875,0.1413905095969312,0.0,0.0,77.22024999999941,28.43375,293.0499163138719,738.6152290945384,0.0,0.0,0.0
84,46.086100974018855,0.1025449524194808,0.0003336038985144,0.0479805807403862,77.2247499999994,28.43375,297.50895230593903,961.4321573152928,0.0,0.0,0.0
85,45.12936953752256,0.0992333494445307,0.0,0.0418842064668248,77.22924999999941,28.43375,295.5432847156776,1181.1566700975764,0.0,0.0,0.0
86,44.32286165056976,0.1513408096552938,0.0,0.0064256084339475,77.23374999999939,28.43375,287.50891011125304,1501.570554268767,0.0,0.0,0.0
87,44.77350640305219,0.1479370968772477,0.0,0.0,77.2382499999994,28.43375,282.66659165389063,1871.6580136916511,0.0,0.0,0.0
88,45.319610440933886,0.1454797050551509,0.0,0.0,77.24240653107081,28.43402885756908,278.1084019366228,2224.0474091048923,0.0,0.0,0.0
89,44.34739289394084,0.1001238339107166,0.2232676742213214,0.0442055907618503,77.14389961289594,28.43899131811476,259.4439561839256,1064.5988413828702,0.9798277226818518,0.0,0.0
90,42.81287605251451,0.1784035058807652,0.0289950866225287,0.0137115199002046,77.14833693058252,28.43852414474112,252.3419588292056,1044.585406996167,0.4423124542796741,0.0,0.0
91,42.46011304181457,0.1949587786604932,0.0105913784242477,0.0110242772465984,77.15274999999953,28.438250000000004,256.2224222562908,1169.02555658889,0.1495860807253443,0.0,0.0
92,43.17270785025203,0.1888314750454933,0.0020907017232556,0.0084582553078,77.15724999999952,28.438250000000004,257.4001716327624,1399.6242060259603,0.0,0.0,0.0
93,40.74189271000203,0.2181912905976371,0.0,0.0040114289588467,77.16174999999951,28.438250000000004,260.1676277813726,1711.4390322671245,0.0,0.0,0.0
94,41.925097374997605,0.2088248340667021,0.0,0.0095501531132729,77.1662499999995,28.438250000000004,258.1795798413864,2070.709518241375,0.0,0.0,0.0
95,43.2351707914412,0.1856223243227552,0.0,0.0182226213376257,77.1707499999995,28.438250000000004,260.08298866098323,2456.703819178265,0.0,0.0,0.0
96,44.62737200529857,0.1214342545774701,0.0,0.0316968240889328,77.1752499999995,28.438250000000004,266.9253154052803,2179.548481319433,0.5192109342483013,0.0,0.0
97,45.670978083487455,0.1405410061554823,0.0,0.0114006756488322,77.17974999999947,28.438250000000004,266.0287281164316,1848.9470797397555,0.1177350939509315,0.0,0.0
